Configuration,CreationTime,OptimizationTime,InteriorNodes,LeafNodes,EmptyNodes,PrimCount,RayCount,NodeIntersections,PrimIntersections,Metric,SISDNodeIntersections,SISDPrimIntersections,TreeWidth,SimdWidth,Optimizations,CreationMethod,SplitMethod,Variant,EpoRatio,OptiMergedInner,OptiMergedLeaf,OptiMergedParent,LeafDepthAvg,LeafDepthMin,LeafDepthMax,InteriorDepthAvg,TotalNodes
2wide-2simd-none-epo-0.5epoRat-direct-0,435.0,,1146479,1146480,0,2880000,4196352,572419186,90503401,2.959,851451918,162224177,2,2,none,direct,epo,0,0.5,,,,,,,,2292959
2wide-2simd-none-epo-0.6epoRat-direct-0,459.0,,1269604,1269605,0,2880000,4196352,579434933,90580197,2.179,868305810,159468915,2,2,none,direct,epo,0,0.6,,,,,,,,2539209
2wide-2simd-none-epo-0.7epoRat-direct-0,482.0,,1384907,1384908,0,2880000,4196352,592023831,90913625,1.725,892885880,156882573,2,2,none,direct,epo,0,0.7,,,,,,,,2769815
2wide-2simd-none-epo-0.8epoRat-direct-0,506.0,,1491498,1491499,0,2880000,4196352,617510873,91365000,1.431,934430862,154329298,2,2,none,direct,epo,0,0.8,,,,,,,,2982997
2wide-2simd-none-epo-0.9epoRat-direct-0,519.0,,1590924,1590925,0,2880000,4196352,668596592,91961200,1.215,1011174221,152071370,2,2,none,direct,epo,0,0.9,,,,,,,,3181849
2wide-2simd-none-sah-0epoRat-direct-0,327.0,,616376,616377,0,2880000,4196352,548625527,94753292,349.758,795110218,179353339,2,2,none,direct,sah,0,0,,,,,,,,1232753
4wide-4simd-all-epo-0.1epoRat-direct-0,740.0,307.0,182794,533331,15052,2880000,4196352,351247559,182500505,97.251,1397500720,632075793,4,4,all,direct,epo,0,0.1,27,14141,29,10.027,6.0,14.0,8.701,731176
4wide-4simd-all-epo-0.1epoRat-frombvh-0,427.0,219.0,133429,318682,81606,2880000,4196352,348297212,190023941,95.567,1323031360,715327052,4,4,all,frombvh,epo,0,0.1,12826,3254,14664,9.822,6.0,16.0,8.515,533716
4wide-4simd-all-epo-0.2epoRat-direct-0,725.0,319.0,184048,533028,19117,2880000,4196352,348230029,180139701,54.475,1382603103,626597260,4,4,all,direct,epo,0,0.2,44,18390,54,10.062,6.0,19.0,8.735,736192
4wide-4simd-all-epo-0.2epoRat-frombvh-0,411.0,234.0,138577,330742,84990,2880000,4196352,348597888,186450766,52.576,1324186275,701127949,4,4,all,frombvh,epo,0,0.2,12162,4732,16875,9.915,6.0,24.0,8.61,554308
4wide-4simd-all-epo-0.3epoRat-direct-0,747.0,320.0,185164,532517,22976,2880000,4196352,347600918,180192949,30.036,1378174486,626810297,4,4,all,direct,epo,0,0.3,75,22556,131,10.104,6.0,23.0,8.778,740656
