Configuration,CreationTime,OptimizationTime,InteriorNodes,LeafNodes,EmptyNodes,PrimCount,RayCount,NodeIntersections,PrimIntersections,Metric,SISDNodeIntersections,SISDPrimIntersections,TreeWidth,SimdWidth,Optimizations,CreationMethod,SplitMethod,Variant,EpoRatio,OptiMergedInner,OptiMergedLeaf,OptiMergedParent,LeafDepthAvg,LeafDepthMin,LeafDepthMax,InteriorDepthAvg,TotalNodes
16wide-16simd-none-epo-0.4epoRat-direct-0,718.0,,2784,35554,6207,143163,3686400,59141344,20268860,6.85,871165140,145186140,16,16,none,direct,epo,0,0.4,,,,4.556,1.0,6.0,3.468,44544
16wide-16simd-none-epo-0.4epoRat-frombvh-0,59.0,,2651,10590,29176,143163,3686400,70298381,23674532,9.271,825189566,271422683,16,16,none,frombvh,epo,0,0.4,,,,4.863,2.0,8.0,3.977,42416
16wide-16simd-none-epo-0.5epoRat-direct-0,700.0,,2578,32318,6353,143163,3686400,71736607,20766481,7.493,1051379539,146145466,16,16,none,direct,epo,0,0.5,,,,4.437,2.0,6.0,3.362,41248
16wide-16simd-none-epo-0.5epoRat-frombvh-0,68.0,,2797,11382,30574,143163,3686400,77234389,22599582,7.082,903111441,256775343,16,16,none,frombvh,epo,0,0.5,,,,5.059,1.0,8.0,4.136,44752
16wide-16simd-none-epo-0.6epoRat-direct-0,683.0,,2618,32373,6898,143163,3686400,72686309,20016785,6.858,1063636597,132761186,16,16,none,direct,epo,0,0.6,,,,4.432,2.0,6.0,3.36,41888
16wide-16simd-none-epo-0.6epoRat-frombvh-0,70.0,,3019,11989,33297,143163,3686400,79710054,21599809,6.115,922764990,241031828,16,16,none,frombvh,epo,0,0.6,,,,5.219,1.0,8.0,4.32,48304
16wide-16simd-none-epo-0.7epoRat-direct-0,740.0,,2879,35769,7417,143163,3686400,72467069,20213206,6.399,1066554218,140726759,16,16,none,direct,epo,0,0.7,,,,4.533,2.0,6.0,3.459,46064
16wide-16simd-none-epo-0.7epoRat-frombvh-0,108.0,,3053,12436,33360,143163,3686400,82529589,23071558,4.558,948131145,250143938,16,16,none,frombvh,epo,0,0.7,,,,6.172,1.0,13.0,5.285,48848
16wide-16simd-none-epo-0.8epoRat-direct-0,728.0,,2992,36490,8391,143163,3686400,71127419,20166304,5.801,1060812187,135411938,16,16,none,direct,epo,0,0.8,,,,4.56,2.0,6.0,3.491,47872
16wide-16simd-none-epo-0.8epoRat-frombvh-0,113.0,,3294,13247,36164,143163,3686400,86597122,22305864,3.89,966064354,235963279,16,16,none,frombvh,epo,0,0.8,,,,6.408,1.0,14.0,5.48,52704
16wide-16simd-none-epo-0.9epoRat-direct-0,782.0,,2960,34672,9729,143163,3686400,67847725,20787767,4.672,995435765,144180568,16,16,none,direct,epo,0,0.9,,,,4.575,2.0,6.0,3.522,47360
16wide-16simd-none-epo-0.9epoRat-frombvh-0,122.0,,3594,14438,39473,143163,3686400,89056215,22539824,3.415,974945849,223718778,16,16,none,frombvh,epo,0,0.9,,,,6.758,1.0,14.0,5.852,57504
16wide-16simd-none-sah-0epoRat-direct-0,104.0,,1773,23053,3543,143163,3686400,61308546,22698855,10.526,908710654,174819899,16,16,none,direct,sah,0,0,,,,4.183,2.0,5.0,3.094,28368
16wide-16simd-none-sah-0epoRat-frombvh-0,45.0,,1729,6667,19269,143163,3686400,64619853,35043482,11.954,746039583,444167291,16,16,none,frombvh,sah,0,0,,,,4.174,2.0,5.0,3.349,27664
2wide-2simd-none-epo-0.1epoRat-direct-0,91.0,,100659,100660,0,143163,3686400,484525129,16919739,23.583,725341589,28794437,2,2,none,direct,epo,0,0.1,,,,,,,,201319
2wide-2simd-none-epo-0.2epoRat-direct-0,93.0,,109318,109319,0,143163,3686400,482044669,16315345,14.012,722953221,26740300,2,2,none,direct,epo,0,0.2,,,,,,,,218637
