Configuration,CreationTime,OptimizationTime,InteriorNodes,LeafNodes,EmptyNodes,PrimCount,RayCount,NodeIntersections,PrimIntersections,Metric,SISDNodeIntersections,SISDPrimIntersections,TreeWidth,SimdWidth,Optimizations,CreationMethod,SplitMethod,Variant,EpoRatio,OptiMergedInner,OptiMergedLeaf,OptiMergedParent,LeafDepthAvg,LeafDepthMin,LeafDepthMax,InteriorDepthAvg,TotalNodes
16wide-16simd-none-epo-0.7epoRat-direct-2,4907.0,,59608,774610,119511,3540215,5600000,266011196,161901346,1.647,3966085479,1041910823,16,16,none,direct,epo,2,0.7,,,,5.753,2.0,8.0,4.711,953728
16wide-16simd-none-epo-0.7epoRat-direct-3,,,,,,,,,,,,,16,16,none,direct,epo,3,0.7,,,,,,,,
16wide-16simd-none-epo-0.7epoRat-frombvh-1,11574.0,,50621,323593,435723,3540215,5600000,419060753,159058466,1.54,6129546622,1811525298,16,16,none,frombvh,epo,1,0.7,,,272971,8.282,2.0,16.0,7.492,809936
16wide-16simd-none-epo-0.7epoRat-frombvh-2,720.0,,34070,323593,187458,3540215,5600000,428252345,162659022,1.58,4322683611,1850503853,16,16,none,frombvh,epo,2,0.7,,,,9.04,2.0,16.0,7.955,545120
16wide-16simd-none-epo-0.8epoRat-direct-1,,,,,,,,,,,,,16,16,none,direct,epo,1,0.8,,,,,,,,
16wide-16simd-none-epo-0.8epoRat-direct-2,4568.0,,60986,771327,143464,3540215,5600000,267744687,161725598,1.477,3988875644,1029396574,16,16,none,direct,epo,2,0.8,,,,5.771,2.0,8.0,4.735,975776
16wide-16simd-none-epo-0.8epoRat-direct-3,,,,,,,,,,,,,16,16,none,direct,epo,3,0.8,,,,,,,,
16wide-16simd-none-epo-0.8epoRat-frombvh-1,15722.0,,60412,356329,549852,3540215,5600000,463678434,162834349,1.336,6638931519,1807264717,16,16,none,frombvh,epo,1,0.8,,,295916,8.926,1.0,17.0,8.173,966592
16wide-16simd-none-epo-0.8epoRat-frombvh-2,743.0,,37395,356329,204597,3540215,5600000,339163666,153122589,1.411,3661793899,1689228672,16,16,none,frombvh,epo,2,0.8,,,,8.947,1.0,17.0,7.855,598320
16wide-16simd-none-epo-0.9epoRat-direct-1,,,,,,,,,,,,,16,16,none,direct,epo,1,0.9,,,,,,,,
16wide-16simd-none-epo-0.9epoRat-direct-2,4916.0,,62072,754356,176725,3540215,5600000,269869368,154227391,1.303,4077878189,996333173,16,16,none,direct,epo,2,0.9,,,,5.871,1.0,8.0,4.849,993152
16wide-16simd-none-epo-0.9epoRat-direct-3,,,,,,,,,,,,,16,16,none,direct,epo,3,0.9,,,,,,,,
16wide-16simd-none-epo-0.9epoRat-frombvh-1,20483.0,,82139,403471,828615,3540215,5600000,501481059,163188284,1.181,6175518695,1727148625,16,16,none,frombvh,epo,1,0.9,,,321331,10.585,1.0,29.0,9.877,1314224
16wide-16simd-none-epo-0.9epoRat-frombvh-2,804.0,,42249,403471,230265,3540215,5600000,360255391,152464845,1.225,4012149687,1616148847,16,16,none,frombvh,epo,2,0.9,,,,9.53,2.0,19.0,8.432,675984
16wide-16simd-none-sah-0epoRat-direct-1,,,,,,,,,,,,,16,16,none,direct,sah,1,0,,,,,,,,
16wide-16simd-none-sah-0epoRat-direct-2,1065.0,,40231,568109,35357,3540215,5600000,276129786,170508268,3.509,4168445677,1272106313,16,16,none,direct,sah,2,0,,,,5.478,2.0,7.0,4.418,643696
16wide-16simd-none-sah-0epoRat-direct-3,,,,,,,,,,,,,16,16,none,direct,sah,3,0,,,,,,,,
16wide-16simd-none-sah-0epoRat-frombvh-1,2710.0,,20128,154546,147375,3540215,5600000,421843475,225192781,5.705,6343872621,2942857200,16,16,none,frombvh,sah,1,0,,,134417,8.605,1.0,17.0,7.783,322048
16wide-16simd-none-sah-0epoRat-frombvh-2,565.0,,16154,154546,87765,3540215,5600000,319005401,213223327,3.598,3334583438,2778418670,16,16,none,frombvh,sah,2,0,,,,7.224,2.0,12.0,6.132,258464
2wide-2simd-none-epo-0.1epoRat-direct-0,661.0,,1970771,1970772,0,3540215,5600000,1669453790,157929433,7.441,1841224993,232892502,2,2,none,direct,epo,0,0.1,,,,,,,,3941543
2wide-2simd-none-epo-0.2epoRat-direct-0,708.0,,2284039,2284040,0,3540215,5600000,1688593356,153011110,5.036,1862045703,216139926,2,2,none,direct,epo,0,0.2,,,,,,,,4568079
2wide-2simd-none-epo-0.3epoRat-direct-0,762.0,,2513085,2513086,0,3540215,5600000,1687331346,152222511,3.627,1862955689,209700248,2,2,none,direct,epo,0,0.3,,,,,,,,5026171
2wide-2simd-none-epo-0.4epoRat-direct-0,803.0,,2692238,2692239,0,3540215,5600000,1694580287,149344685,2.767,1874841786,197153421,2,2,none,direct,epo,0,0.4,,,,,,,,5384477
2wide-2simd-none-epo-0.5epoRat-direct-0,849.0,,2834639,2834640,0,3540215,5600000,1712385734,149946180,2.211,1895104546,194001811,2,2,none,direct,epo,0,0.5,,,,,,,,5669279
2wide-2simd-none-epo-0.6epoRat-direct-0,864.0,,2935161,2935162,0,3540215,5600000,1740171687,148611975,1.83,1927233038,188210250,2,2,none,direct,epo,0,0.6,,,,,,,,5870323
