Configuration,CreationTime,OptimizationTime,InteriorNodes,LeafNodes,EmptyNodes,PrimCount,RayCount,NodeIntersections,PrimIntersections,Metric,SISDNodeIntersections,SISDPrimIntersections,TreeWidth,SimdWidth,Optimizations,CreationMethod,SplitMethod,Variant,EpoRatio,OptiMergedInner,OptiMergedLeaf,OptiMergedParent,LeafDepthAvg,LeafDepthMin,LeafDepthMax,InteriorDepthAvg,TotalNodes
16wide-16simd-none-epo-0.5epoRat-frombvh-2,538.0,,21437,204425,117145,2625112,6264000,449657073,107609766,7.073,4599566683,1236640059,16,16,none,frombvh,epo,2,0.5,,,,8.528,1.0,14.0,7.435,342992
16wide-16simd-none-epo-0.6epoRat-direct-1,,,,,,,,,,,,,16,16,none,direct,epo,1,0.6,,,,,,,,
16wide-16simd-none-epo-0.6epoRat-direct-2,3576.0,,41968,490492,139043,2625112,6264000,293459938,99174090,10.949,4016554536,724013948,16,16,none,direct,epo,2,0.6,,,,5.632,1.0,9.0,4.608,671488
16wide-16simd-none-epo-0.6epoRat-direct-3,,,,,,,,,,,,,16,16,none,direct,epo,3,0.6,,,,,,,,
16wide-16simd-none-epo-0.6epoRat-frombvh-1,7288.0,,33664,222464,282511,2625112,6264000,486917639,112049414,5.562,7504512214,1236668647,16,16,none,frombvh,epo,1,0.6,,,188785,8.429,1.0,16.0,7.544,538624
16wide-16simd-none-epo-0.6epoRat-frombvh-2,768.0,,23489,222464,129886,2625112,6264000,488617145,87572816,3.376,4626815213,940944905,16,16,none,frombvh,epo,2,0.6,,,,9.403,1.0,16.0,8.314,375824
16wide-16simd-none-epo-0.7epoRat-direct-1,,,,,,,,,,,,,16,16,none,direct,epo,1,0.7,,,,,,,,
16wide-16simd-none-epo-0.7epoRat-direct-2,3212.0,,42484,484887,152388,2625112,6264000,293182567,100707937,10.855,4147512123,752458918,16,16,none,direct,epo,2,0.7,,,,5.654,1.0,9.0,4.63,679744
16wide-16simd-none-epo-0.7epoRat-direct-3,,,,,,,,,,,,,16,16,none,direct,epo,3,0.7,,,,,,,,
16wide-16simd-none-epo-0.7epoRat-frombvh-1,7994.0,,38434,239452,337073,2625112,6264000,490346914,110412877,6.349,7358168627,1129582074,16,16,none,frombvh,epo,1,0.7,,,201003,8.349,1.0,16.0,7.49,614944
16wide-16simd-none-epo-0.7epoRat-frombvh-2,849.0,,25179,239452,138248,2625112,6264000,473678858,91441107,2.649,5243754290,924943276,16,16,none,frombvh,epo,2,0.7,,,,10.116,1.0,18.0,9.022,402864
16wide-16simd-none-epo-0.8epoRat-direct-1,,,,,,,,,,,,,16,16,none,direct,epo,1,0.8,,,,,,,,
16wide-16simd-none-epo-0.8epoRat-direct-2,3309.0,,43209,487133,161017,2625112,6264000,291982833,99731789,10.064,4156092749,713764528,16,16,none,direct,epo,2,0.8,,,,5.667,1.0,9.0,4.647,691344
16wide-16simd-none-epo-0.8epoRat-direct-3,,,,,,,,,,,,,16,16,none,direct,epo,3,0.8,,,,,,,,
16wide-16simd-none-epo-0.8epoRat-frombvh-1,11129.0,,44662,256793,413152,2625112,6264000,608625749,115158987,1.452,7894685955,1265541133,16,16,none,frombvh,epo,1,0.8,,,212116,12.344,1.0,24.0,11.339,714592
16wide-16simd-none-epo-0.8epoRat-frombvh-2,873.0,,27078,256793,149392,2625112,6264000,569141452,114750537,1.712,6106185050,1262141318,16,16,none,frombvh,epo,2,0.8,,,,11.526,1.0,22.0,10.441,433248
16wide-16simd-none-epo-0.9epoRat-direct-1,,,,,,,,,,,,,16,16,none,direct,epo,1,0.9,,,,,,,,
16wide-16simd-none-epo-0.9epoRat-direct-2,3371.0,,44738,492268,178817,2625112,6264000,301553029,98459865,8.926,4336841144,738388653,16,16,none,direct,epo,2,0.9,,,,5.748,1.0,9.0,4.735,715808
16wide-16simd-none-epo-0.9epoRat-direct-3,,,,,,,,,,,,,16,16,none,direct,epo,3,0.9,,,,,,,,
16wide-16simd-none-epo-0.9epoRat-frombvh-1,22635.0,,59289,279647,609703,2625112,6264000,759360902,98094683,1.122,8558229136,985090460,16,16,none,frombvh,epo,1,0.9,,,220343,16.807,1.0,39.0,15.578,948624
16wide-16simd-none-epo-0.9epoRat-frombvh-2,911.0,,29429,279647,161803,2625112,6264000,662419669,129117968,1.269,6936268076,1265050959,16,16,none,frombvh,epo,2,0.9,,,,12.399,1.0,22.0,11.307,470864
16wide-16simd-none-sah-0epoRat-direct-1,,,,,,,,,,,,,16,16,none,direct,sah,1,0,,,,,,,,
16wide-16simd-none-sah-0epoRat-direct-2,780.0,,30645,392736,66954,2625112,6264000,266801740,102025181,12.597,3869464228,976824067,16,16,none,direct,sah,2,0,,,,5.234,1.0,8.0,4.186,490320
16wide-16simd-none-sah-0epoRat-direct-3,,,,,,,,,,,,,16,16,none,direct,sah,3,0,,,,,,,,
16wide-16simd-none-sah-0epoRat-frombvh-1,1548.0,,15046,116077,109628,2625112,6264000,417867561,160006629,17.744,6200047392,2124836569,16,16,none,frombvh,sah,1,0,,,101016,8.371,1.0,16.0,7.55,240736
16wide-16simd-none-sah-0epoRat-frombvh-2,357.0,,12140,116077,66038,2625112,6264000,326094217,149802489,15.22,3537861678,1996102230,16,16,none,frombvh,sah,2,0,,,,6.997,1.0,13.0,5.912,194240
2wide-2simd-none-epo-0.1epoRat-direct-0,415.0,,1235444,1235459,0,2625112,6264000,1525514600,56401256,22.677,1618777492,98699058,2,2,none,direct,epo,0,0.1,,,,,,,,2470903
2wide-2simd-none-epo-0.2epoRat-direct-0,469.0,,1439357,1439372,0,2625112,6264000,1570047404,54672773,12.056,1664594238,94298369,2,2,none,direct,epo,0,0.2,,,,,,,,2878729
2wide-2simd-none-epo-0.3epoRat-direct-0,563.0,,1604802,1604817,0,2625112,6264000,1530902363,53371477,6.621,1619795232,90878774,2,2,none,direct,epo,0,0.3,,,,,,,,3209619
2wide-2simd-none-epo-0.4epoRat-direct-0,597.0,,1754499,1754514,0,2625112,6264000,1684816802,51851962,4.169,1790268280,86829939,2,2,none,direct,epo,0,0.4,,,,,,,,3509013
2wide-2simd-none-epo-0.5epoRat-direct-0,627.0,,1862764,1862779,0,2625112,6264000,1897212704,45714765,3.054,1986556819,69490730,2,2,none,direct,epo,0,0.5,,,,,,,,3725543
2wide-2simd-none-epo-0.6epoRat-direct-0,723.0,,1928939,1928954,0,2625112,6264000,2009387187,43601002,1.902,2098540082,65767423,2,2,none,direct,epo,0,0.6,,,,,,,,3857893
