Configuration,CreationTime,OptimizationTime,InteriorNodes,LeafNodes,EmptyNodes,PrimCount,RayCount,NodeIntersections,PrimIntersections,Metric,SISDNodeIntersections,SISDPrimIntersections,TreeWidth,SimdWidth,Optimizations,CreationMethod,SplitMethod,Variant,EpoRatio,OptiMergedInner,OptiMergedLeaf,OptiMergedParent,LeafDepthAvg,LeafDepthMin,LeafDepthMax,InteriorDepthAvg,TotalNodes
4wide-4simd-none-epo-0.7epoRat-direct-2,32141.0,,505278,1206771,309064,3540215,5600000,670219650,185627407,1.492,2602081585,584119273,4,4,none,direct,epo,2,0.7,,,,12.012,3.0,19.0,10.73,2021112
4wide-4simd-none-epo-0.7epoRat-direct-3,50988.0,,524148,1539679,32766,3540215,5600000,735402184,203391752,1.504,2931326357,496760027,4,4,none,direct,epo,3,0.7,,,,12.435,3.0,19.0,11.11,2096592
4wide-4simd-none-epo-0.8epoRat-direct-0,1418.0,,505791,1502453,14921,3540215,5600000,646370956,207661395,1.33,2575953917,567030111,4,4,none,direct,epo,0,0.8,,,,12.061,3.0,17.0,10.732,2023164
4wide-4simd-none-epo-0.8epoRat-direct-1,2873.0,,607371,1219737,602377,3540215,5600000,826123000,195151215,1.347,2957835407,615393243,4,4,none,direct,epo,1,0.8,,,,13.375,3.0,41.0,12.173,2429484
4wide-4simd-none-epo-0.8epoRat-direct-2,31279.0,,520925,1230897,331879,3540215,5600000,676284943,185641235,1.295,2618228842,575368679,4,4,none,direct,epo,2,0.8,,,,12.133,3.0,21.0,10.857,2083700
4wide-4simd-none-epo-0.8epoRat-direct-3,49698.0,,536389,1572554,36614,3540215,5600000,729261474,206011763,1.294,2906013662,494655987,4,4,none,direct,epo,3,0.8,,,,12.729,2.0,21.0,11.405,2145556
4wide-4simd-none-epo-0.9epoRat-direct-0,1587.0,,521998,1548401,17594,3540215,5600000,656296017,201984938,1.171,2619032932,550747244,4,4,none,direct,epo,0,0.9,,,,12.505,3.0,19.0,11.176,2087992
4wide-4simd-none-epo-0.9epoRat-direct-1,2980.0,,707765,1290994,832302,3540215,5600000,975531841,196370613,1.183,3238674396,602493776,4,4,none,direct,epo,1,0.9,,,,15.998,3.0,69.0,14.855,2831060
4wide-4simd-none-epo-0.9epoRat-direct-2,32917.0,,547575,1272524,370202,3540215,5600000,692943947,187236161,1.14,2664191163,577311629,4,4,none,direct,epo,2,0.9,,,,12.461,3.0,24.0,11.197,2190300
4wide-4simd-none-epo-0.9epoRat-direct-3,50138.0,,554639,1619650,44268,3540215,5600000,742894182,207316410,1.139,2958633356,483199398,4,4,none,direct,epo,3,0.9,,,,13.097,2.0,24.0,11.775,2218556
4wide-4simd-none-sah-0epoRat-direct-0,789.0,,370298,1106062,4833,3540215,5600000,630011978,216009171,5.032,2508504192,689121096,4,4,none,direct,sah,0,0,,,,11.498,3.0,16.0,10.167,1481192
4wide-4simd-none-sah-0epoRat-direct-1,1046.0,,382423,944664,202606,3540215,5600000,693255776,216698042,5.998,2653080321,730783328,4,4,none,direct,sah,1,0,,,,11.951,3.0,17.0,10.67,1529692
4wide-4simd-none-sah-0epoRat-direct-2,7173.0,,355906,940516,127203,3540215,5600000,650090526,207991009,5.923,2561809118,703068211,4,4,none,direct,sah,2,0,,,,11.611,3.0,16.0,10.313,1423624
4wide-4simd-none-sah-0epoRat-direct-3,11718.0,,354556,1048761,14908,3540215,5600000,682125622,221700473,6.914,2723324989,689674517,4,4,none,direct,sah,3,0,,,,11.929,3.0,18.0,10.602,1418224
