Configuration,CreationTime,OptimizationTime,InteriorNodes,LeafNodes,EmptyNodes,PrimCount,RayCount,NodeIntersections,PrimIntersections,Metric,SISDNodeIntersections,SISDPrimIntersections,TreeWidth,SimdWidth,Optimizations,CreationMethod,SplitMethod,Variant,EpoRatio,OptiMergedInner,OptiMergedLeaf,OptiMergedParent,LeafDepthAvg,LeafDepthMin,LeafDepthMax,InteriorDepthAvg,TotalNodes
4wide-4simd-none-epo-0.3epoRat-frombvh-0,436.0,,207978,415947,208424,2662968,6231520,1594996413,460631421,17.497,5191365156,1603484799,4,4,none,frombvh,epo,0,0.3,,,,9.92,0.0,19.0,8.677,831912
4wide-4simd-none-epo-0.5epoRat-direct-0,806.0,,257966,759969,14366,2662968,6231520,1420320138,297345925,18.252,5127749420,874731676,4,4,none,direct,epo,0,0.5,,,,9.374,0.0,17.0,8.061,1031864
4wide-4simd-none-epo-0.5epoRat-frombvh-0,454.0,,201910,404109,202058,2662968,6231520,1623507110,474343957,20.254,5264068647,1646432679,4,4,none,frombvh,epo,0,0.5,,,,10.167,0.0,20.0,8.921,807640
4wide-4simd-none-epo-0.7epoRat-direct-0,804.0,,254341,749202,14258,2662968,6231520,1414749385,299241872,19.7,5102721516,882880081,4,4,none,direct,epo,0,0.7,,,,9.368,0.0,17.0,8.056,1017364
4wide-4simd-none-epo-0.7epoRat-frombvh-0,470.0,,196436,393401,196344,2662968,6231520,1672754703,508928180,23.41,5359362853,1793370203,4,4,none,frombvh,epo,0,0.7,,,,10.381,0.0,23.0,9.14,785744
4wide-4simd-none-sah-0epoRat-direct-0,556.0,,267122,787258,14545,2662968,6231520,1516351085,297984445,15.137,5492730391,868035798,4,4,none,direct,sah,0,0,,,,9.373,0.0,17.0,8.061,1068488
4wide-4simd-none-sah-0epoRat-frombvh-0,413.0,,219191,438558,219452,2662968,6231520,1645648416,443749934,14.978,5407692796,1535290875,4,4,none,frombvh,sah,0,0,,,,9.757,0.0,18.0,8.514,876764
8wide-8simd-all-epo-0.3epoRat-direct-0,2057.0,1032.0,127440,681732,210785,2662968,6231520,1108440234,230621437,11.75,7111869146,910870010,8,8,all,direct,epo,0,0.3,42667,332262,73543,6.339,0.0,11.0,5.246,1949200
8wide-8simd-all-epo-0.3epoRat-frombvh-0,405.0,234.0,43080,231935,70062,2662968,6231520,1527561285,392893907,11.669,7567335021,2600877573,8,8,all,frombvh,epo,0,0.3,22480,2682,12274,6.465,0.0,12.0,5.388,622672
8wide-8simd-all-epo-0.5epoRat-direct-0,2020.0,1027.0,126809,678545,209555,2662968,6231520,1127719932,232547241,12.331,7183935819,928766824,8,8,all,direct,epo,0,0.5,41335,321304,71719,6.335,0.0,11.0,5.241,1918904
8wide-8simd-all-epo-0.5epoRat-frombvh-0,420.0,246.0,42433,228388,69080,2662968,6231520,1565209841,397921290,12.859,7824484503,2620447539,8,8,all,frombvh,epo,0,0.5,22014,2822,12176,6.639,0.0,13.0,5.561,612984
8wide-8simd-all-epo-0.7epoRat-direct-0,1744.0,1009.0,126211,676238,207676,2662968,6231520,1115476461,231643106,12.791,7082321956,925153986,8,8,all,direct,epo,0,0.7,40203,309592,69630,6.345,0.0,11.0,5.25,1888352
8wide-8simd-all-epo-0.7epoRat-frombvh-0,439.0,268.0,41801,224863,68181,2662968,6231520,1611183865,421006476,14.218,7972244365,2817180751,8,8,all,frombvh,epo,0,0.7,21790,2997,12246,6.755,0.0,15.0,5.676,606696
8wide-8simd-all-sah-0epoRat-direct-0,710.0,487.0,136070,729434,223493,2662968,6231520,1129655775,236393366,11.205,7238798222,895985469,8,8,all,direct,sah,0,0,43648,312082,70766,6.451,0.0,11.0,5.363,2003872
8wide-8simd-all-sah-0epoRat-frombvh-0,383.0,158.0,44164,239204,70381,2662968,6231520,1562479197,383562848,10.486,7840832108,2534702755,8,8,all,frombvh,sah,0,0,23940,2817,12436,6.358,0.0,12.0,5.275,644320
8wide-8simd-none-epo-0.3epoRat-direct-0,2058.0,,243650,1013994,691993,2662968,6231520,1068198327,253672331,12.18,6956794147,775559096,8,8,none,direct,epo,0,0.3,,,,6.438,0.0,11.0,5.475,1949200
8wide-8simd-none-epo-0.3epoRat-frombvh-0,397.0,,77834,234617,310658,2662968,6231520,1517272722,398457282,11.544,7517336316,2626241225,8,8,none,frombvh,epo,0,0.3,,,,6.594,0.0,13.0,5.6,622672
8wide-8simd-none-epo-0.5epoRat-direct-0,2035.0,,239863,999849,679629,2662968,6231520,1081716866,255015483,12.765,7007455007,794272898,8,8,none,direct,epo,0,0.5,,,,6.428,0.0,11.0,5.466,1918904
8wide-8simd-none-epo-0.5epoRat-frombvh-0,422.0,,76623,231210,305588,2662968,6231520,1560266368,405784757,12.665,7775660261,2658169329,8,8,none,frombvh,epo,0,0.5,,,,6.769,0.0,13.0,5.775,612984
8wide-8simd-none-epo-0.7epoRat-direct-0,2020.0,,236044,985830,666915,2662968,6231520,1075724590,253526872,13.279,6953578156,795594986,8,8,none,direct,epo,0,0.7,,,,6.428,0.0,12.0,5.468,1888352
8wide-8simd-none-epo-0.7epoRat-frombvh-0,447.0,,75837,227860,303436,2662968,6231520,1598784571,428084161,13.948,7903778921,2844011764,8,8,none,frombvh,epo,0,0.7,,,,6.89,0.0,15.0,5.902,606696
8wide-8simd-none-sah-0epoRat-direct-0,666.0,,250484,1041516,712309,2662968,6231520,1089799453,255793242,11.539,7108390878,771618521,8,8,none,direct,sah,0,0,,,,6.462,0.0,12.0,5.496,2003872
8wide-8simd-none-sah-0epoRat-frombvh-0,381.0,,80540,242021,322196,2662968,6231520,1541663980,389973504,10.614,7714586258,2563119010,8,8,none,frombvh,sah,0,0,,,,6.484,0.0,12.0,5.492,644320
