Configuration,CreationTime,OptimizationTime,InteriorNodes,LeafNodes,EmptyNodes,PrimCount,RayCount,NodeIntersections,PrimIntersections,Metric,SISDNodeIntersections,SISDPrimIntersections,TreeWidth,SimdWidth,Optimizations,CreationMethod,SplitMethod,Variant,EpoRatio,OptiMergedInner,OptiMergedLeaf,OptiMergedParent,LeafDepthAvg,LeafDepthMin,LeafDepthMax,InteriorDepthAvg,TotalNodes
4wide-4simd-none-epo-0.7epoRat-direct-0,851.0,,256369,755244,14300,2662968,6231520,1414581759,298230013,19.709,5102322452,876549498,4,4,none,direct,epo,0,0.7,,,,9.378,0.0,17.0,8.066,1025476
4wide-4simd-none-epo-0.7epoRat-direct-1,1538.0,,254733,632785,131851,2662968,6231520,1709336197,327995044,23.926,5772134294,1049510903,4,4,none,direct,epo,1,0.7,,,,10.521,0.0,27.0,9.243,1018932
4wide-4simd-none-epo-0.7epoRat-direct-2,20929.0,,246863,665757,75269,2662968,6231520,1512867433,302180530,20.544,5265121216,966626881,4,4,none,direct,epo,2,0.7,,,,9.721,0.0,18.0,8.4,987452
4wide-4simd-none-epo-0.7epoRat-direct-3,40651.0,,245986,723792,14603,2662968,6231520,1505683416,314009229,22.041,5377455588,938718096,4,4,none,direct,epo,3,0.7,,,,10.71,0.0,20.0,9.4,983944
4wide-4simd-none-sah-0epoRat-direct-0,529.0,,267337,787901,14547,2662968,6231520,1516536647,298012160,15.138,5493472551,867517703,4,4,none,direct,sah,0,0,,,,9.373,0.0,17.0,8.061,1069348
4wide-4simd-none-sah-0epoRat-direct-1,598.0,,267753,674083,129613,2662968,6231520,1703937346,328469694,15.68,5889971967,1051791488,4,4,none,direct,sah,1,0,,,,10.076,0.0,19.0,8.754,1071012
4wide-4simd-none-sah-0epoRat-direct-2,4218.0,,257520,694459,78538,2662968,6231520,1501721022,299243448,15.054,5230799337,951270665,4,4,none,direct,sah,2,0,,,,9.737,0.0,19.0,8.401,1030080
4wide-4simd-none-sah-0epoRat-direct-3,7065.0,,257317,757312,15076,2662968,6231520,1492701063,302725160,15.199,5325804928,898311617,4,4,none,direct,sah,3,0,,,,10.545,0.0,21.0,9.231,1029268
