Configuration,CreationTime,OptimizationTime,InteriorNodes,LeafNodes,EmptyNodes,PrimCount,RayCount,NodeIntersections,PrimIntersections,Metric,SISDNodeIntersections,SISDPrimIntersections,TreeWidth,SimdWidth,Optimizations,CreationMethod,SplitMethod,Variant,EpoRatio,OptiMergedInner,OptiMergedLeaf,OptiMergedParent,LeafDepthAvg,LeafDepthMin,LeafDepthMax,InteriorDepthAvg,TotalNodes
8wide-8simd-all-epo-0.6epoRat-frombvh-1,848.0,199.0,117203,280713,71333,2662968,6231520,1833446329,347850131,19.059,5798052654,2210391158,8,8,all,frombvh,epo,1,0.6,8112,6003,160964,10.451,0.0,23.0,9.171,1145116
8wide-8simd-all-epo-0.6epoRat-frombvh-2,478.0,290.0,263031,280535,344531,2662968,6231520,1977925014,353304560,22.075,5812213869,2236328332,8,8,all,frombvh,epo,2,0.6,10348,6181,12900,10.77,0.0,23.0,9.401,1145116
8wide-8simd-all-sah-0epoRat-frombvh-0,383.0,153.0,114644,276725,67644,2662968,6231520,1848089332,357650415,12.822,5714206339,2293631735,8,8,all,frombvh,sah,0,0,11877,4187,13626,9.445,0.0,18.0,8.153,560588
8wide-8simd-all-sah-0epoRat-frombvh-1,695.0,154.0,115476,276784,70081,2662968,6231520,1864111964,343851742,14.596,5909512306,2210349988,8,8,all,frombvh,sah,1,0,8277,4128,156722,9.986,0.0,22.0,8.71,1121900
8wide-8simd-all-sah-0epoRat-frombvh-2,407.0,210.0,257972,276690,338869,2662968,6231520,2001891924,348066628,14.001,5958517784,2234410646,8,8,all,frombvh,sah,2,0,10309,4222,12194,10.543,0.0,21.0,9.178,1121900
8wide-8simd-none-epo-0.6epoRat-frombvh-0,475.0,,143032,286716,142817,2662968,6231520,1773427304,351444191,18.837,5444873933,2214141723,8,8,none,frombvh,epo,0,0.6,,,,10.286,0.0,21.0,9.056,572128
8wide-8simd-none-epo-0.6epoRat-frombvh-1,845.0,,128277,286716,98552,2662968,6231520,1831990877,349622853,19.16,5822199232,2205947559,8,8,none,frombvh,epo,1,0.6,,,158002,10.488,0.0,23.0,9.248,1145116
8wide-8simd-none-epo-0.6epoRat-frombvh-2,489.0,,286279,286716,408094,2662968,6231520,2104591542,364020202,27.052,5473244199,2292337508,8,8,none,frombvh,epo,2,0.6,,,,13.331,0.0,27.0,11.879,1145116
8wide-8simd-none-sah-0epoRat-frombvh-0,383.0,,140147,280912,139966,2662968,6231520,1857624558,361035437,12.92,5724233881,2297487834,8,8,none,frombvh,sah,0,0,,,,9.554,0.0,18.0,8.325,560588
8wide-8simd-none-sah-0epoRat-frombvh-1,695.0,,126088,280912,97789,2662968,6231520,1865297363,346581500,14.67,5946653602,2209670976,8,8,none,frombvh,sah,1,0,,,154387,10.011,0.0,22.0,8.77,1121900
8wide-8simd-none-sah-0epoRat-frombvh-2,384.0,,280475,280912,402156,2662968,6231520,2085053724,359634142,16.426,5501607906,2289822340,8,8,none,frombvh,sah,2,0,,,,11.395,0.0,23.0,9.957,1121900
