Configuration,CreationTime,OptimizationTime,InteriorNodes,LeafNodes,EmptyNodes,PrimCount,RayCount,NodeIntersections,PrimIntersections,Metric,SISDNodeIntersections,SISDPrimIntersections,TreeWidth,SimdWidth,Optimizations,CreationMethod,SplitMethod,Variant,EpoRatio,OptiMergedInner,OptiMergedLeaf,OptiMergedParent,LeafDepthAvg,LeafDepthMin,LeafDepthMax,InteriorDepthAvg,TotalNodes
4wide-4simd-none-epo-0.1epoRat-frombvh-0,453.0,,254496,509719,253784,2625112,6264000,584668864,141620917,18.29,2247324076,503051555,4,4,none,frombvh,epo,0,0.1,,,,11.367,1.0,17.0,10.117,1017984
4wide-4simd-none-epo-0.2epoRat-direct-0,883.0,,264924,779645,15142,2625112,6264000,610193759,126161092,13.389,2415732646,388528710,4,4,none,direct,epo,0,0.2,,,,11.308,2.0,16.0,9.967,1059696
4wide-4simd-none-epo-0.2epoRat-frombvh-0,537.0,,286616,573619,286244,2625112,6264000,641633882,146418362,13.381,2457895845,511995667,4,4,none,frombvh,epo,0,0.2,,,,12.032,2.0,18.0,10.78,1146464
4wide-4simd-none-epo-0.3epoRat-direct-0,879.0,,273913,805351,16403,2625112,6264000,657070850,139160053,10.304,2596274477,410994497,4,4,none,direct,epo,0,0.3,,,,11.542,2.0,17.0,10.196,1095652
4wide-4simd-none-epo-0.3epoRat-frombvh-0,554.0,,313659,627356,313636,2625112,6264000,640060255,122063632,9.468,2450059438,420512815,4,4,none,frombvh,epo,0,0.3,,,,12.518,2.0,19.0,11.267,1254636
4wide-4simd-none-epo-0.4epoRat-direct-0,881.0,,282146,828486,17967,2625112,6264000,617704445,102014500,7.7,2447799785,298950627,4,4,none,direct,epo,0,0.4,,,,12.095,2.0,18.0,10.744,1128584
4wide-4simd-none-epo-0.4epoRat-frombvh-0,685.0,,339369,678308,339814,2625112,6264000,698663287,105611943,7.018,2675580847,348313720,4,4,none,frombvh,epo,0,0.4,,,,13.343,2.0,23.0,12.096,1357476
4wide-4simd-none-epo-0.5epoRat-direct-0,897.0,,289739,850148,19084,2625112,6264000,717560156,122997312,7.053,2840108011,356199406,4,4,none,direct,epo,0,0.5,,,,11.983,2.0,19.0,10.64,1158956
4wide-4simd-none-epo-0.5epoRat-frombvh-0,597.0,,364564,729573,364134,2625112,6264000,742805268,108339444,5.226,2864311345,350979024,4,4,none,frombvh,epo,0,0.5,,,,13.602,2.0,24.0,12.351,1458256
4wide-4simd-none-epo-0.6epoRat-direct-0,1051.0,,296918,871188,19581,2625112,6264000,676198964,100646880,4.563,2661663734,279196894,4,4,none,direct,epo,0,0.6,,,,12.835,2.0,19.0,11.488,1187672
4wide-4simd-none-epo-0.6epoRat-frombvh-0,836.0,,390865,782178,390432,2625112,6264000,752642919,90478194,3.011,2925811002,292193904,4,4,none,frombvh,epo,0,0.6,,,,14.919,2.0,25.0,13.672,1563460
4wide-4simd-none-epo-0.7epoRat-direct-0,1222.0,,303990,891015,20970,2625112,6264000,700792820,107713951,3.028,2773307581,288456349,4,4,none,direct,epo,0,0.7,,,,13.36,2.0,21.0,12.009,1215960
4wide-4simd-none-epo-0.7epoRat-frombvh-0,927.0,,415004,831416,413611,2625112,6264000,816306501,100486808,2.14,3150402635,299677767,4,4,none,frombvh,epo,0,0.7,,,,15.712,2.0,34.0,14.458,1660016
4wide-4simd-none-epo-0.8epoRat-direct-0,1382.0,,309058,906881,20308,2625112,6264000,795366022,99152810,2.477,3142904081,258750722,4,4,none,direct,epo,0,0.8,,,,14.254,2.0,23.0,12.902,1236232
4wide-4simd-none-epo-0.8epoRat-frombvh-0,976.0,,440452,880906,440465,2625112,6264000,1001425746,130419092,1.638,3857771905,401416363,4,4,none,frombvh,epo,0,0.8,,,,17.499,2.0,35.0,16.247,1761808
4wide-4simd-none-epo-0.9epoRat-direct-0,1334.0,,315650,925924,21041,2625112,6264000,804642829,98411894,1.953,3181068879,260081124,4,4,none,direct,epo,0,0.9,,,,14.529,2.0,24.0,13.181,1262600
4wide-4simd-none-epo-0.9epoRat-frombvh-0,998.0,,465180,930650,464905,2625112,6264000,1120501803,133337351,1.337,4299650543,379321458,4,4,none,frombvh,epo,0,0.9,,,,18.153,2.0,37.0,16.903,1860720
8wide-8simd-none-epo-0.1epoRat-direct-0,1367.0,,83703,544859,41077,2625112,6264000,392289074,133716714,14.499,3049550581,755589644,8,8,none,direct,epo,0,0.1,,,,7.106,1.0,10.0,5.963,669624
8wide-8simd-none-epo-0.1epoRat-frombvh-0,392.0,,88237,264351,353323,2625112,6264000,387464307,130688436,14.629,2732820592,869953879,8,8,none,frombvh,epo,0,0.1,,,,7.443,1.0,11.0,6.454,705896
8wide-8simd-none-epo-0.2epoRat-direct-0,1416.0,,87593,566905,46261,2625112,6264000,407359106,128141156,12.922,3109984478,633855748,8,8,none,direct,epo,0,0.2,,,,7.298,1.0,11.0,6.154,700744
