Configuration,CreationTime,OptimizationTime,InteriorNodes,LeafNodes,EmptyNodes,PrimCount,RayCount,NodeIntersections,PrimIntersections,Metric,SISDNodeIntersections,SISDPrimIntersections,TreeWidth,SimdWidth,Optimizations,CreationMethod,SplitMethod,Variant,EpoRatio,OptiMergedInner,OptiMergedLeaf,OptiMergedParent,LeafDepthAvg,LeafDepthMin,LeafDepthMax,InteriorDepthAvg,TotalNodes
8wide-8simd-all-epo-0.2epoRat-frombvh-1,868.0,175.0,113377,270321,69811,2880000,4196352,335512546,114745855,168.656,1283214497,742924247,8,8,all,frombvh,epo,1,0.2,7449,1581,151075,10.601,5.0,21.0,9.318,1087604
8wide-8simd-all-epo-0.2epoRat-frombvh-2,438.0,200.0,250808,270346,327105,2880000,4196352,366483934,117112580,198.271,1285732484,757273056,8,8,all,frombvh,epo,2,0.2,11181,1556,9912,10.869,7.0,23.0,9.493,1087604
8wide-8simd-all-sah-0epoRat-frombvh-0,390.0,162.0,111761,267651,67633,2880000,4196352,339228761,136983953,143.476,1287444729,895050548,8,8,all,frombvh,sah,0,0,11049,1077,11527,9.634,6.0,15.0,8.328,537348
8wide-8simd-all-sah-0epoRat-frombvh-1,751.0,168.0,112438,267667,69648,2880000,4196352,333379827,114572226,150.146,1274639240,746447783,8,8,all,frombvh,sah,1,0,7641,1061,148648,10.545,5.0,18.0,9.261,1074908
8wide-8simd-all-sah-0epoRat-frombvh-2,398.0,230.0,247685,267671,324179,2880000,4196352,352528533,116507087,158.194,1241610338,759573817,8,8,all,frombvh,sah,2,0,11438,1057,9604,10.857,6.0,18.0,9.486,1074908
8wide-8simd-none-epo-0.2epoRat-frombvh-0,411.0,,135864,271902,135691,2880000,4196352,340112151,134871019,164.013,1264229986,874231613,8,8,none,frombvh,epo,0,0.2,,,,9.8,6.0,22.0,8.551,543456
8wide-8simd-none-epo-0.2epoRat-frombvh-1,849.0,,122198,271902,94693,2880000,4196352,334707733,114977197,168.658,1281113420,743832703,8,8,none,frombvh,epo,1,0.2,,,149703,10.614,5.0,21.0,9.365,1087604
8wide-8simd-none-epo-0.2epoRat-frombvh-2,440.0,,271901,271902,388828,2880000,4196352,391465346,131199127,185.405,1251900393,849952921,8,8,none,frombvh,epo,2,0.2,,,,11.424,7.0,27.0,9.968,1087604
8wide-8simd-none-sah-0epoRat-frombvh-0,386.0,,134337,268728,134284,2880000,4196352,341155827,137561201,144.713,1268101883,898286056,8,8,none,frombvh,sah,0,0,,,,9.722,6.0,15.0,8.472,537348
8wide-8simd-none-sah-0epoRat-frombvh-1,724.0,,121242,268728,94999,2880000,4196352,332619136,114779928,150.146,1272716724,747348157,8,8,none,frombvh,sah,1,0,,,147485,10.556,5.0,18.0,9.307,1074908
8wide-8simd-none-sah-0epoRat-frombvh-2,394.0,,268727,268728,386248,2880000,4196352,390496725,130542138,161.705,1230740522,852448897,8,8,none,frombvh,sah,2,0,,,,12.091,8.0,19.0,10.644,1074908
