Configuration,CreationTime,OptimizationTime,InteriorNodes,LeafNodes,EmptyNodes,PrimCount,RayCount,NodeIntersections,PrimIntersections,Metric,SISDNodeIntersections,SISDPrimIntersections,TreeWidth,SimdWidth,Optimizations,CreationMethod,SplitMethod,Variant,EpoRatio,OptiMergedInner,OptiMergedLeaf,OptiMergedParent,LeafDepthAvg,LeafDepthMin,LeafDepthMax,InteriorDepthAvg,TotalNodes
4wide-4simd-none-epo-1.5epoRat-direct-0,1379.0,,351742,1050604,4623,3540215,5600000,598731539,219575737,5.426,2387176782,714056541,4,4,none,direct,epo,0,1.5,,,,11.661,3.0,16.0,10.33,1406968
4wide-4simd-none-epo-1.5epoRat-direct-1,2630.0,,350241,881603,169121,3540215,5600000,685905951,229508485,6.679,2613407159,780143957,4,4,none,direct,epo,1,1.5,,,,12.063,3.0,25.0,10.774,1400964
4wide-4simd-none-epo-1.5epoRat-direct-2,32349.0,,332068,895293,100912,3540215,5600000,636750095,213656941,6.375,2512458207,721903157,4,4,none,direct,epo,2,1.5,,,,11.643,3.0,17.0,10.337,1328272
4wide-4simd-none-epo-1.5epoRat-direct-3,51037.0,,332021,982808,13256,3540215,5600000,678936341,228578846,7.48,2710626517,716706616,4,4,none,direct,epo,3,1.5,,,,11.98,3.0,18.0,10.653,1328084
4wide-4simd-none-sah-0epoRat-direct-0,828.0,,370298,1106062,4833,3540215,5600000,629989551,215998557,5.032,2508414653,689083620,4,4,none,direct,sah,0,0,,,,11.498,3.0,16.0,10.167,1481192
4wide-4simd-none-sah-0epoRat-direct-1,1074.0,,377692,941513,191564,3540215,5600000,692273957,218430697,5.999,2651829978,735012660,4,4,none,direct,sah,1,0,,,,11.959,3.0,17.0,10.675,1510768
4wide-4simd-none-sah-0epoRat-direct-2,8416.0,,355906,940516,127203,3540215,5600000,650067791,207984027,5.923,2561719081,703044475,4,4,none,direct,sah,2,0,,,,11.611,3.0,16.0,10.313,1423624
4wide-4simd-none-sah-0epoRat-direct-3,13223.0,,354556,1048761,14908,3540215,5600000,682108131,221695714,6.914,2723255263,689662404,4,4,none,direct,sah,3,0,,,,11.929,3.0,18.0,10.602,1418224
